1741224326.1297872,0
1741224326.2664948,0
1741224326.3966925,7
1741224326.5260992,15
1741224326.6619878,24
1741224326.7911105,24
1741224326.920128,26
1741224327.055527,28
1741224327.1865747,27
1741224327.3210912,29
1741224327.456844,28
1741224327.5879447,28
1741224327.7174544,30
1741224327.8474038,30
1741224327.9728763,32
1741224328.098661,31
1741224328.2236595,32
1741224328.3504581,34
1741224328.4793847,33
1741224328.6098983,33
1741224328.7398112,34
1741224328.8683386,36
1741224328.9943852,36
1741224329.124549,36
1741224329.2555864,35
1741224329.3898003,36
1741224329.5166676,37
1741224329.6460824,38
1741224329.777486,38
1741224329.9091828,39
1741224330.0350912,47
1741224330.163889,47
1741224330.2924213,47
1741224330.423612,48
1741224330.5536747,50
1741224330.6829343,49
1741224330.8089318,50
1741224330.9399836,49
1741224331.0685601,49
1741224331.1991546,50
1741224331.3382027,49
1741224331.4650822,50
1741224331.5902896,49
1741224331.7175415,50
1741224331.842953,50
1741224331.9726336,48
1741224332.098324,50
1741224332.2263646,50
1741224332.3553503,49
1741224332.4856768,50
1741224332.6214015,49
1741224332.75076,50
1741224332.8783357,50
1741224333.0050685,50
1741224333.1311748,50
1741224333.2580945,50
1741224333.3893893,49
1741224333.5190349,47
1741224333.6492465,46
1741224333.7822392,46
1741224333.911856,50
1741224334.0400383,49
1741224334.1669939,48
1741224334.2940376,49
1741224334.4226942,46
1741224334.548858,47
1741224334.6876814,46
1741224334.8214602,48
1741224334.9505708,47
1741224335.0821025,48
1741224335.20983,47
1741224335.3392878,47
1741224335.4689794,48
1741224335.597684,48
1741224335.7354877,49
1741224335.8628392,47
1741224335.990742,49
1741224336.1193876,49
1741224336.2524252,47
1741224336.3835437,48
1741224336.5129035,46
1741224336.642991,45
1741224336.7719986,42
1741224336.9000714,44
1741224337.029341,43
1741224337.1605067,42
1741224337.289086,43
1741224337.428875,43
1741224337.5574727,43
1741224337.6847394,44
1741224337.8263662,45
1741224337.9544287,44
1741224338.0821903,44
1741224338.210432,45
1741224338.3387434,46
1741224338.4701233,43
1741224338.5988047,41
1741224338.7325487,43
1741224338.860579,45
1741224338.99133,44
1741224339.1212873,45
1741224339.252922,45
1741224339.3840888,45
1741224339.5116224,47
1741224339.63775,46
1741224339.7657344,47
1741224339.8958101,47
1741224340.0262759,47
1741224340.1579657,47
1741224340.2868469,49
1741224340.4162107,49
1741224340.5478613,50
1741224340.677601,48
1741224340.8113227,48
1741224340.9414613,47
1741224341.070833,47
1741224341.2028306,42
1741224341.3338463,39
1741224341.4622097,39
1741224341.5912414,39
1741224341.7202983,36
1741224341.8523839,36
1741224341.9818995,36
1741224342.1088262,38
1741224342.2399197,36
1741224342.3679173,37
1741224342.4957688,36
1741224342.6263115,35
1741224342.7571971,35
1741224342.902033,37
1741224343.0307577,37
1741224343.1609764,36
1741224343.293102,35
1741224343.4207127,37
1741224343.5478063,38
1741224343.6774018,38
1741224343.8102045,37
1741224343.9378161,38
1741224344.0650506,38
1741224344.1968904,38
1741224344.3285508,37
1741224344.4605517,38
1741224344.5923092,40
1741224344.720464,41
1741224344.8503637,42
1741224344.979545,44
1741224345.113858,43
1741224345.2476017,46
1741224345.375909,48
1741224345.5032978,50
1741224345.6297276,50
1741224345.758076,50
1741224345.8862698,50
1741224346.0191221,49
1741224346.15062,49
1741224346.2818418,49
1741224346.4184654,50
1741224346.5544722,50
1741224346.697994,49
1741224346.839953,49
1741224346.9728296,48
1741224347.1022062,50
1741224347.237464,48
1741224347.3707995,48
1741224347.4991193,50
1741224347.635425,49
1741224347.7667649,47
1741224347.9040675,46
1741224348.0326912,44
1741224348.1656878,44
1741224348.2955756,42
1741224348.425078,37
1741224348.5595417,36
1741224348.6917825,36
1741224348.821973,37
1741224348.95433,35
1741224349.0875835,37
1741224349.2164092,38
1741224349.3447847,40
1741224349.4730835,41
1741224349.603175,40
1741224349.7335637,40
1741224349.8670363,41
1741224349.9934678,41
1741224350.1200905,41
1741224350.249735,40
1741224350.3776088,36
1741224350.5095983,39
1741224350.6380618,38
1741224350.7666204,39
1741224350.894689,38
1741224351.02414,39
1741224351.1553993,38
1741224351.2825139,38
1741224351.4148207,37
1741224351.5501094,39
1741224351.676733,37
1741224351.8065808,39
1741224351.9366622,39
1741224352.0648007,38
1741224352.1947765,39
1741224352.3240192,39
1741224352.4508107,39
1741224352.5786183,38
1741224352.708093,39
1741224352.8361595,38
1741224352.963433,39
1741224353.0936286,40
1741224353.2240815,41
1741224353.351739,41
1741224353.4814796,40
1741224353.6112123,42
1741224353.7405908,40
1741224353.8696923,42
1741224354.0003822,42
1741224354.1296108,42
1741224354.2608955,43
1741224354.3922791,43
1741224354.5222716,44
1741224354.6530714,46
1741224354.783106,47
1741224354.9107826,48
1741224355.0410812,48
1741224355.173364,50
1741224355.3127406,49
1741224355.4393783,50
1741224355.570885,49
1741224355.6998484,49
1741224355.8328652,50
1741224355.962132,48
1741224356.0955315,50
1741224356.22491,50
1741224356.360244,50
1741224356.4937546,49
1741224356.6253543,49
1741224356.757867,50
1741224356.8945727,49
1741224357.0257874,49
1741224357.156854,50
1741224357.2896097,46
1741224357.4293716,48
1741224357.5618021,45
1741224357.691968,42
1741224357.8207295,44
1741224357.947275,43
1741224358.0732646,44
1741224358.2044024,42
1741224358.3313968,43
1741224358.4597185,44
1741224358.5906632,43
1741224358.7206087,40
1741224358.8471363,39
1741224358.975404,39
1741224359.1027045,33
1741224359.231756,29
1741224359.3601828,30
1741224359.4894695,28
1741224359.6214771,28
1741224359.7489467,28
1741224359.8775022,28
1741224360.0089319,30
1741224360.1391046,29
1741224360.265788,29
1741224360.3942719,29
1741224360.5239024,29
1741224360.653607,28
1741224360.7828374,29
1741224360.9115603,29
1741224361.043316,29
1741224361.1721585,28
1741224361.3035502,28
1741224361.4334047,30
1741224361.5607712,28
1741224361.6918042,29
1741224361.8221188,29
1741224361.9510033,29
1741224362.081165,28
1741224362.2100275,28
1741224362.336472,31
1741224362.4663947,31
1741224362.5990384,29
