1741225568.1660779,0
1741225568.3178308,0
1741225568.4487255,5
1741225568.5779183,4
1741225568.7055287,4
1741225568.8343763,2
1741225568.961702,3
1741225569.0893865,1
1741225569.2161891,1
1741225569.3459408,2
1741225569.4752834,0
1741225569.6083093,0
1741225569.7377927,0
1741225569.8664165,0
1741225569.994656,0
1741225570.1221006,0
1741225570.249465,1
1741225570.3799758,0
1741225570.5092485,0
1741225570.6377401,0
1741225570.7667508,1
1741225570.8962722,2
1741225571.0262837,2
1741225571.1600397,2
1741225571.2974925,3
1741225571.424654,1
1741225571.5546587,2
1741225571.679696,1
1741225571.8087168,2
1741225571.9378943,0
1741225572.069215,9
1741225572.1985497,19
1741225572.3292944,18
1741225572.463608,17
1741225572.5953016,17
1741225572.7219963,16
1741225572.8486269,7
1741225572.9751713,11
1741225573.10251,10
1741225573.2357097,10
1741225573.3700235,9
1741225573.4969108,6
1741225573.6249666,4
1741225573.751069,6
1741225573.8793027,5
1741225574.0079525,2
1741225574.136019,3
1741225574.2641945,4
1741225574.3961222,0
1741225574.5239656,4
1741225574.6517463,3
1741225574.784863,4
1741225574.916879,5
1741225575.0481763,2
1741225575.175921,5
1741225575.3065467,5
1741225575.4333563,2
1741225575.5652459,0
1741225575.6988726,1
1741225575.829596,1
1741225575.960753,2
1741225576.0902576,1
1741225576.219182,1
1741225576.349702,1
1741225576.4794686,0
1741225576.606786,4
1741225576.7342567,4
1741225576.861881,3
1741225576.9879198,2
1741225577.1218255,3
1741225577.2515182,2
1741225577.3801937,0
1741225577.5102353,0
1741225577.640698,0
1741225577.7679825,0
1741225577.8955152,3
1741225578.0239027,3
1741225578.1533442,2
1741225578.290572,1
1741225578.4183168,1
1741225578.5440683,3
1741225578.6717708,9
1741225578.8054347,9
1741225578.9347773,6
1741225579.0624688,7
1741225579.1911523,6
1741225579.3200052,8
1741225579.4501727,7
1741225579.5765994,6
1741225579.7052548,6
1741225579.8353653,4
1741225579.96399,6
1741225580.0936139,4
1741225580.2247794,3
1741225580.354204,4
1741225580.4829297,3
1741225580.609286,1
1741225580.7373667,0
1741225580.8686626,1
1741225581.0027082,1
1741225581.1297157,0
