1741225693.602581,0
1741225693.743901,0
1741225693.8720944,6
1741225694.000101,8
1741225694.1316237,6
1741225694.2600024,6
1741225694.3869598,6
1741225694.5140805,0
1741225694.6467454,2
1741225694.784055,5
1741225694.9214807,8
1741225695.0572276,10
1741225695.1879184,11
1741225695.318397,10
1741225695.4445152,8
1741225695.5707,6
1741225695.6971185,7
1741225695.8257852,8
1741225695.957371,6
1741225696.0861793,7
1741225696.219457,7
1741225696.3526087,2
1741225696.4858985,1
1741225696.613187,1
1741225696.7428126,3
1741225696.8719654,1
1741225696.99746,5
1741225697.1320257,10
1741225697.2623773,12
1741225697.392871,10
1741225697.5204916,15
1741225697.6488492,19
1741225697.7825649,19
1741225697.9124515,18
1741225698.0452473,16
1741225698.1714065,16
1741225698.2991233,21
1741225698.427832,20
1741225698.5616827,18
1741225698.6911852,25
1741225698.818418,28
1741225698.9449785,26
1741225699.0718658,28
1741225699.1974766,26
1741225699.323114,23
1741225699.4493496,28
1741225699.5765042,24
1741225699.7061226,25
1741225699.8334002,22
1741225699.961361,22
1741225700.0884306,23
1741225700.2151363,27
1741225700.3432097,29
1741225700.4694245,23
1741225700.6052012,20
1741225700.7304866,23
1741225700.8582063,20
1741225700.9867177,19
1741225701.1142883,23
1741225701.2410738,23
1741225701.3694515,22
1741225701.498737,20
1741225701.6258228,21
1741225701.7527523,22
1741225701.882635,14
1741225702.0083137,8
1741225702.1351192,0
1741225702.2654135,1
1741225702.3948035,2
1741225702.523672,4
1741225702.6596336,5
1741225702.7888963,6
1741225702.918932,5
1741225703.0478084,5
1741225703.1756392,7
1741225703.3040726,5
1741225703.4319923,4
1741225703.559318,4
1741225703.6886215,3
1741225703.8194163,4
1741225703.9519188,3
1741225704.0793045,5
1741225704.209259,5
1741225704.3383358,4
1741225704.4714766,5
1741225704.599741,5
1741225704.7256486,2
1741225704.8530982,2
1741225704.9828508,5
1741225705.1083705,5
1741225705.2346141,7
1741225705.3639865,7
1741225705.4975471,12
1741225705.632554,19
1741225705.7601814,21
1741225705.8868122,21
1741225706.0134985,23
1741225706.1422703,21
1741225706.26866,23
1741225706.4006436,23
1741225706.5262341,26
1741225706.6573286,30
1741225706.7875824,31
1741225706.9189491,26
1741225707.0491276,27
1741225707.1766553,26
1741225707.3052428,22
1741225707.4337664,20
1741225707.560379,20
1741225707.6862557,24
1741225707.8153713,24
1741225707.9451327,30
1741225708.0772536,30
1741225708.204749,30
1741225708.3389769,33
1741225708.4711754,41
1741225708.6022472,41
1741225708.7295036,39
1741225708.8562253,36
1741225708.9851918,23
1741225709.1151316,14
1741225709.2410612,9
1741225709.36668,1
1741225709.4947264,0
1741225709.624101,0
1741225709.7587335,1
1741225709.8949075,1
1741225710.020388,0
1741225710.1488304,2
1741225710.276761,4
1741225710.4051507,5
1741225710.5358264,7
1741225710.666867,8
1741225710.7951586,8
1741225710.9227962,7
1741225711.0490868,7
1741225711.1778393,5
1741225711.3076742,6
1741225711.4354007,3
1741225711.5624673,2
1741225711.6978278,3
1741225711.8267136,4
1741225711.953457,4
1741225712.081658,4
1741225712.2147825,5
1741225712.3451,6
1741225712.4720335,3
1741225712.603069,4
1741225712.7370439,5
1741225712.8657105,4
1741225713.0001922,3
1741225713.127017,3
1741225713.2603667,3
1741225713.3908122,3
1741225713.523211,2
1741225713.6579447,0
1741225713.7914245,4
1741225713.923732,3
1741225714.0513499,8
1741225714.1852114,12
1741225714.313528,12
1741225714.4439206,15
1741225714.5720062,16
1741225714.705706,16
1741225714.8429627,17
1741225714.9822195,20
1741225715.1109433,21
1741225715.248329,21
1741225715.3822696,24
1741225715.5117824,25
1741225715.6438642,26
1741225715.7722096,25
1741225715.898641,27
1741225716.0271118,27
1741225716.1540964,28
